  2.1000000e+001	  2.6268401e+000	  7.7229910e+000	  1.8863220e-001	  0.0000000e+000	  6.3199673e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  4.0000000e+000	  2.8832851e-002	  2.8832851e-002	  0.0000000e+000	  0.0000000e+000	  1.2879218e-001	
  2.3000000e+001	  3.9248603e+000	  7.8787290e+000	  5.8759300e-001	  0.0000000e+000	  6.3988916e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  5.0000000e+000	  3.7997881e-002	  3.7997881e-002	  1.0000000e+000	  3.0337654e-002	  1.1324690e-001	
  2.4000000e+001	  3.9053810e+000	  8.3377560e+000	  5.7298980e-001	  0.0000000e+000	  6.2011433e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  1.1000000e+001	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  3.2226105e-002	  1.0239363e-001	
  2.5000000e+001	  3.9920165e+000	  8.2405030e+000	  2.8755190e-001	  0.0000000e+000	  6.2028247e+000	  1.0000000e+000	  1.0000000e+000	  1.0000000e+000	  1.1000000e+001	  1.3479048e-001	  1.3479048e-001	  0.0000000e+000	  1.5708784e-001	  1.2119534e-001	
  2.6000000e+001	  3.8735940e+000	  7.8988340e+000	  2.9591550e-001	  0.0000000e+000	  6.2729919e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  7.0000000e+000	  6.0018232e-002	  6.0018232e-002	  1.0000000e+000	  3.3772906e-002	  1.1807630e-001	
  2.7000000e+001	  3.5922309e+000	  8.3506460e+000	  4.6308910e-001	  0.0000000e+000	  6.2984909e+000	  1.0000000e+000	  1.0000000e+000	  0.0000000e+000	  1.1000000e+001	  9.9848223e-002	  9.9848223e-002	  0.0000000e+000	  0.0000000e+000	  2.3428599e-002	
  2.9000000e+001	  2.9007071e+000	  8.1043960e+000	  2.8487920e-001	  0.0000000e+000	  6.0185703e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.0000000e+000	  8.9138086e-002	  8.9138086e-002	  1.0000000e+000	  2.2425599e-002	  1.2711936e-001	
  3.0000000e+001	  3.3427558e+000	  8.4262170e+000	  4.0493990e-001	  0.0000000e+000	  5.9527172e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  8.0000000e+000	  2.9216898e-002	  4.9670431e-002	  1.0000000e+000	  5.2739561e-002	  2.7196135e-001	
  3.1000000e+001	  3.1623478e+000	  7.8934210e+000	  1.9795320e-001	  0.0000000e+000	  6.4048758e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  7.0000000e+000	  3.1455678e-002	  3.1455678e-002	  1.0000000e+000	  0.0000000e+000	  1.5327487e-001	
  3.2000000e+001	  2.3351491e+000	  7.6089630e+000	  0.0000000e+000	  0.0000000e+000	  6.0690645e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  6.0000000e+000	  2.5719997e-002	  2.5719997e-002	  0.0000000e+000	  0.0000000e+000	  8.7339212e-002	
  3.3000000e+001	  2.7273298e+000	  7.7839170e+000	  1.9660600e-001	  0.0000000e+000	  6.1129910e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  5.0000000e+000	  2.6823830e-002	  2.6823830e-002	  0.0000000e+000	  0.0000000e+000	  1.0976391e-001	
  3.4000000e+001	  2.7195834e+000	  7.9061140e+000	  3.7485360e-001	  0.0000000e+000	  6.4221106e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  4.0000000e+000	  3.9170613e-002	  3.9170613e-002	  0.0000000e+000	  3.9129629e-002	  1.0972733e-001	
  3.6000000e+001	  3.8799749e+000	  8.2584650e+000	  3.4986190e-001	  0.0000000e+000	  6.1671030e+000	  1.0000000e+000	  1.0000000e+000	  1.0000000e+000	  1.1000000e+001	  6.2028552e-002	  6.2028552e-002	  0.0000000e+000	  1.5724782e-001	  1.7598971e-001	
  3.8000000e+001	  2.7763317e+000	  7.7970370e+000	  0.0000000e+000	  0.0000000e+000	  5.9692685e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  4.0000000e+000	  4.2892203e-002	  6.3357173e-002	  0.0000000e+000	  3.4425965e-002	  2.7310497e-001	
  4.0000000e+001	  3.4373043e+000	  7.6381660e+000	  1.0306860e-001	  0.0000000e+000	  6.0190043e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  5.0000000e+000	  1.3757119e-001	  1.3757119e-001	  1.0000000e+000	  8.9596794e-002	  2.0477107e-001	
  4.2000000e+001	  3.9597650e+000	  8.2069060e+000	  3.1118500e-001	  0.0000000e+000	  6.0466104e+000	  1.0000000e+000	  1.0000000e+000	  1.0000000e+000	  8.0000000e+000	  1.4680958e-001	  1.4680958e-001	  0.0000000e+000	  4.8431227e-002	  1.7411261e-001	
  4.3000000e+001	  2.5290830e+000	  7.5159250e+000	  0.0000000e+000	  0.0000000e+000	  6.2584654e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  3.8312071e-002	  3.8312071e-002	  0.0000000e+000	  3.7578899e-002	  1.3648772e-001	
  4.4000000e+001	  3.2331731e+000	  7.8338500e+000	  4.9169610e-001	  0.0000000e+000	  6.3279332e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  9.2737280e-002	  9.2737280e-002	  0.0000000e+000	  5.7668336e-002	  1.4413502e-001	
  4.6000000e+001	  3.1619244e+000	  8.1409860e+000	  4.3562640e-001	  0.0000000e+000	  6.1425130e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  9.0000000e+000	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	  7.9959042e-002	
  4.7000000e+001	  3.4025298e+000	  8.0208620e+000	  3.1283940e-001	  0.0000000e+000	  5.9681793e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  5.0000000e+000	  2.4527703e-002	  4.5942988e-002	  1.0000000e+000	  2.5028641e-002	  2.6713177e-001	
  5.0000000e+001	  3.1428152e+000	  8.4050900e+000	  2.9176400e-001	  0.0000000e+000	  6.2452389e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  8.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  3.1716807e-002	  3.3863716e-002	
  5.3000000e+001	  2.6056483e+000	  7.5878520e+000	  3.3004150e-001	  0.0000000e+000	  6.1572991e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  5.0000000e+000	  2.1348366e-002	  2.1348366e-002	  0.0000000e+000	  2.5910843e-002	  1.5801702e-001	
  5.4000000e+001	  3.0446653e+000	  7.8291880e+000	  1.0377310e-001	  0.0000000e+000	  6.0142407e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  1.1000000e+001	  3.0863699e-002	  3.0863699e-002	  0.0000000e+000	  4.0802549e-002	  1.5202049e-001	
  5.5000000e+001	  3.3223345e+000	  8.3461190e+000	  4.7428880e-001	  0.0000000e+000	  6.3458728e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  8.0000000e+000	  3.0451677e-002	  3.0451677e-002	  1.0000000e+000	  3.0716298e-002	  1.0689759e-001	
  5.6000000e+001	  2.9860859e+000	  8.0414650e+000	  3.2000400e-001	  0.0000000e+000	  6.2955875e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  5.0000000e+000	  1.4883341e-001	  1.4883341e-001	  1.0000000e+000	  3.2753657e-002	  1.2554325e-001	
  5.7000000e+001	  3.8568485e+000	  7.8829040e+000	  6.4652160e-001	  0.0000000e+000	  6.3782669e+000	  1.0000000e+000	  1.0000000e+000	  1.0000000e+000	  3.0000000e+000	  8.4322869e-002	  8.4322869e-002	  0.0000000e+000	  3.1536940e-002	  2.2196476e-002	
  5.8000000e+001	  3.8720756e+000	  7.9189750e+000	  2.8284910e-001	  0.0000000e+000	  6.1837566e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  8.0000000e+000	  2.1296054e-001	  2.1296054e-001	  0.0000000e+000	  0.0000000e+000	  4.2860475e-002	
  6.0000000e+001	  2.8072920e+000	  7.7184930e+000	  4.2018050e-001	  0.0000000e+000	  6.0682170e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  7.0000000e+000	  0.0000000e+000	  3.3101590e-002	  1.0000000e+000	  0.0000000e+000	  2.9827354e-002	
  6.2000000e+001	  3.6576210e+000	  8.2699810e+000	  5.0607840e-001	  0.0000000e+000	  6.2880951e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.0000000e+000	  7.5485429e-002	  7.5485429e-002	  1.0000000e+000	  2.1632268e-002	  1.2863537e-001	
  6.5000000e+001	  2.8311524e+000	  7.7905830e+000	  0.0000000e+000	  0.0000000e+000	  6.1884696e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  3.0000000e+000	  2.0125022e-002	  2.0125022e-002	  0.0000000e+000	  0.0000000e+000	  8.6352011e-002	
  6.6000000e+001	  2.6437605e+000	  7.6499650e+000	  0.0000000e+000	  0.0000000e+000	  6.2113036e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  4.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  9.4625343e-002	
  6.7000000e+001	  3.0791539e+000	  7.9817600e+000	  1.9947400e-001	  0.0000000e+000	  6.0332574e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.0000000e+000	  1.2317106e-001	  1.2317106e-001	  1.0000000e+000	  2.2115612e-002	  1.7413362e-001	
  7.0000000e+001	  2.6106579e+000	  7.9275930e+000	  3.1041300e-001	  0.0000000e+000	  8.0937100e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  8.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  7.6000000e+001	  3.2605551e+000	  8.7584510e+000	  9.0714370e-001	  0.0000000e+000	  7.7640824e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  3.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  7.7000000e+001	  3.6903783e+000	  8.5526020e+000	  5.0661730e-001	  0.0000000e+000	  8.0003411e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  1.1000000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  7.8000000e+001	  2.5650263e+000	  8.5883270e+000	  4.7824780e-001	  0.0000000e+000	  8.0211110e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.0000000e+001	  3.6705627e+000	  8.3005170e+000	  1.7372680e-001	  0.0000000e+000	  7.9856610e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  4.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.1000000e+001	  2.1235780e+000	  8.3740340e+000	  4.2229730e-001	  0.0000000e+000	  8.1318048e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  3.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.2000000e+001	  1.7413430e+000	  8.5694860e+000	  5.1095500e-001	  0.0000000e+000	  8.0556455e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  6.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.3000000e+001	  1.8061553e+000	  8.1749610e+000	  4.4871590e-001	  0.0000000e+000	  8.0986638e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.4000000e+001	  1.7880861e+000	  8.0306120e+000	  0.0000000e+000	  0.0000000e+000	  7.6989629e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  3.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.5000000e+001	  2.1239368e+000	  8.6362860e+000	  9.0160690e-001	  0.0000000e+000	  7.7707967e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  2.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.7000000e+001	  1.9071693e+000	  7.6310550e+000	  0.0000000e+000	  0.0000000e+000	  7.9310512e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.8000000e+001	  2.2372996e+000	  8.5217830e+000	  3.3762060e-001	  0.0000000e+000	  7.9236861e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  8.9000000e+001	  1.7323633e+000	  7.7445980e+000	  0.0000000e+000	  0.0000000e+000	  8.1268202e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  1.1000000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  9.0000000e+001	  1.9595312e+000	  8.5186240e+000	  4.2644130e-001	  0.0000000e+000	  7.7255512e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  9.1000000e+001	  2.2498170e+000	  7.5782280e+000	  0.0000000e+000	  0.0000000e+000	  8.0199493e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  8.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  9.5000000e+001	  3.6662248e+000	  8.3102580e+000	  5.0631590e-001	  0.0000000e+000	  6.8592318e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  1.1000000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  9.6000000e+001	  3.2430610e+000	  8.1509250e+000	  4.1884460e-001	  0.0000000e+000	  6.8234373e+000	  1.0000000e+000	  1.0000000e+000	  1.0000000e+000	  3.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  9.7000000e+001	  2.0924812e+000	  7.6075840e+000	  3.4453050e-001	  0.0000000e+000	  6.7770340e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  2.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  2.3889127e-002	  2.3889127e-002	
  9.8000000e+001	  2.5924149e+000	  8.4030170e+000	  2.1121060e-001	  0.0000000e+000	  7.0294737e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  3.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.0400000e+002	  3.2908615e+000	  8.7375140e+000	  6.5672600e-001	  0.0000000e+000	  6.9141975e+000	  1.0000000e+000	  1.0000000e+000	  0.0000000e+000	  1.1000000e+001	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	
  1.0700000e+002	  3.0840636e+000	  8.3480990e+000	  6.4531480e-001	  0.0000000e+000	  5.3739664e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  6.0000000e+000	  3.1624129e-002	  3.1624129e-002	  1.0000000e+000	  4.5625420e-002	  1.4289428e-001	
  1.0800000e+002	  3.2160719e+000	  8.0618770e+000	  5.2350010e-001	  0.0000000e+000	  5.5586592e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.0000000e+000	  2.0762690e-002	  2.0762690e-002	  1.0000000e+000	  2.0999945e-002	  1.4864357e-001	
  1.0900000e+002	  3.4309503e+000	  8.4875520e+000	  2.8945680e-001	  0.0000000e+000	  4.6724942e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  5.0000000e+000	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	  1.8437101e-001	
  1.1100000e+002	  3.3365877e+000	  8.6748650e+000	  3.5063790e-001	  0.0000000e+000	  4.1735517e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  2.0000000e+000	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	  2.1514755e-001	
  1.1200000e+002	  2.4947745e+000	  8.0577690e+000	  5.4735860e-001	  0.0000000e+000	  5.4445043e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  2.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  3.1354868e-002	  1.8980030e-001	
  1.1300000e+002	  1.7854060e+000	  7.4068140e+000	  0.0000000e+000	  0.0000000e+000	  5.3793829e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  5.7585136e-002	  1.7871447e-001	
  1.1400000e+002	  2.9067371e+000	  8.5006230e+000	  1.7320680e-001	  0.0000000e+000	  3.6860976e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  3.0000000e+000	  4.7425536e-002	  4.7425536e-002	  1.0000000e+000	  0.0000000e+000	  1.8269957e-001	
  1.1500000e+002	  2.7923301e+000	  7.8265250e+000	  6.7848280e-001	  0.0000000e+000	  5.6017885e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  7.0000000e+000	  4.9274288e-002	  4.9274288e-002	  0.0000000e+000	  2.2881299e-002	  1.6554296e-001	
  1.1600000e+002	  3.0883570e+000	  8.6298560e+000	  4.6694970e-001	  0.0000000e+000	  5.1322905e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  3.0000000e+000	  2.7811286e-002	  2.7811286e-002	  1.0000000e+000	  0.0000000e+000	  1.7562040e-001	
  1.1700000e+002	  2.9221934e+000	  7.9685130e+000	  3.9211350e-001	  0.0000000e+000	  5.3646256e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.0000000e+000	  2.5186754e-002	  2.5186754e-002	  1.0000000e+000	  1.1418177e-001	  2.6772139e-001	
  1.1800000e+002	  2.9420150e+000	  8.2450800e+000	  2.8839320e-001	  0.0000000e+000	  4.9156599e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  2.0000000e+000	  0.0000000e+000	  3.0917497e-002	  1.0000000e+000	  0.0000000e+000	  1.5458081e-001	
  1.1900000e+002	  2.0706530e+000	  6.7025190e+000	  0.0000000e+000	  0.0000000e+000	  5.3260332e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  3.3484112e-002	  3.3484112e-002	  0.0000000e+000	  0.0000000e+000	  1.2083878e-001	
  1.2000000e+002	  3.2631989e+000	  8.3305270e+000	  4.3404300e-001	  0.0000000e+000	  5.4108212e+000	  1.0000000e+000	  1.0000000e+000	  1.0000000e+000	  2.0000000e+000	  2.3292115e-002	  2.3292115e-002	  0.0000000e+000	  2.7233686e-002	  1.6698271e-001	
  1.2100000e+002	  2.9561075e+000	  8.3332790e+000	  3.4207090e-001	  0.0000000e+000	  4.7443720e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  2.0000000e+000	  2.4704084e-002	  9.3929561e-002	  1.0000000e+000	  4.3454834e-002	  1.5200444e-001	
  1.2300000e+002	  3.7198693e+000	  8.0889650e+000	  4.2214010e-001	  0.0000000e+000	  3.9602911e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  8.0000000e+000	  7.3451368e-002	  7.3451368e-002	  1.0000000e+000	  0.0000000e+000	  2.0818722e-001	
  1.2400000e+002	  3.9125629e+000	  8.6681400e+000	  7.5972690e-001	  0.0000000e+000	  5.4578406e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  7.0000000e+000	  9.7219292e-002	  9.7219292e-002	  1.0000000e+000	  2.4479863e-002	  1.7911147e-001	
  1.2500000e+002	  2.9707734e+000	  8.0568340e+000	  4.2585180e-001	  0.0000000e+000	  5.3389611e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  5.0000000e+000	  2.6763339e-002	  2.6763339e-002	  1.0000000e+000	  0.0000000e+000	  1.9024550e-001	
  1.2600000e+002	  2.2891959e+000	  8.3456730e+000	  4.9188680e-001	  0.0000000e+000	  5.2328937e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  4.0000000e+000	  2.1441333e-002	  4.2647633e-002	  1.0000000e+000	  0.0000000e+000	  1.3997077e-001	
  1.2700000e+002	  2.8532466e+000	  8.2955440e+000	  6.2608640e-001	  0.0000000e+000	  5.4914457e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  2.0000000e+000	  4.4368652e-002	  4.4368652e-002	  1.0000000e+000	  4.5816713e-002	  1.2977128e-001	
  1.2800000e+002	  2.8585370e+000	  8.2919370e+000	  4.6726930e-001	  0.0000000e+000	  5.4743056e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  2.0000000e+000	  4.0944215e-002	  4.0944215e-002	  1.0000000e+000	  0.0000000e+000	  6.8067628e-002	
  1.3000000e+002	  2.7071164e+000	  7.7639030e+000	  2.2293080e-001	  0.0000000e+000	  4.1056657e+000	  1.0000000e+000	  0.0000000e+000	  1.0000000e+000	  3.0000000e+000	  5.9391307e-002	  5.9391307e-002	  1.0000000e+000	  2.0644085e-002	  2.6621830e-001	
  1.3100000e+002	  2.3047827e+000	  7.5908840e+000	  5.7387700e-002	  0.0000000e+000	  4.9118428e+000	  1.0000000e+000	  0.0000000e+000	  0.0000000e+000	  5.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  0.0000000e+000	  2.2928457e-001	
